OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
11026,SUPRD,6,4/2/1998,4/16/1998,4/6/1998,1,194.4,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
11027,VINET,1,4/3/1998,4/19/1998,4/4/1998,1,22.51,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
11028,OLDWO,4,4/5/1998,4/22/1998,4/15/1998,1,23.84,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
11029,FRANS,1,4/5/1998,4/24/1998,4/13/1998,1,54.14,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
11030,CENTC,4,4/5/1998,4/19/1998,4/15/1998,1,6.12,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
11031,RANCH,9,4/6/1998,4/19/1998,4/17/1998,2,10.33,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
11032,WHITC,4,4/6/1998,4/16/1998,4/18/1998,2,175.52,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
11033,THEBI,7,4/7/1998,4/26/1998,4/10/1998,2,13.64,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
11034,DUMON,6,4/8/1998,4/27/1998,4/10/1998,3,9.82,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
11035,HANAR,8,4/9/1998,4/25/1998,4/10/1998,3,193.45,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
11036,EASTC,7,4/9/1998,4/25/1998,4/21/1998,1,164.51,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
11037,ANTON,6,4/10/1998,4/23/1998,4/17/1998,1,78.51,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
11038,SUPRD,7,4/11/1998,5/1/1998,4/12/1998,1,43.34,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
11039,TORTU,4,4/12/1998,4/22/1998,4/16/1998,3,143.16,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
11040,GOURL,2,4/13/1998,4/25/1998,4/23/1998,1,134.89,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
11041,LAUGB,4,4/13/1998,4/29/1998,4/21/1998,2,75.84,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
11042,SPLIR,5,4/13/1998,4/24/1998,4/27/1998,1,109.33,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
11043,LAMAI,7,4/14/1998,5/2/1998,4/17/1998,1,72.78,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
11044,LACOR,2,4/14/1998,5/4/1998,4/27/1998,3,140.04,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
11045,BONAP,6,4/15/1998,5/3/1998,4/26/1998,2,159.34,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
11046,SAVEA,8,4/17/1998,4/26/1998,4/22/1998,3,141.43,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
11047,REGGC,6,4/18/1998,5/7/1998,4/21/1998,1,45.62,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
11048,COMMI,8,4/18/1998,4/26/1998,4/23/1998,2,62.36,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
11049,GREAL,5,4/19/1998,4/26/1998,4/21/1998,3,45.42,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
11050,WANDK,2,4/19/1998,4/26/1998,5/2/1998,2,127.86,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
11051,PERIC,6,4/19/1998,5/10/1998,5/1/1998,1,3.27,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
11052,FISSA,3,4/21/1998,5/7/1998,4/24/1998,3,132.09,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
11053,MORGK,8,4/23/1998,4/30/1998,4/24/1998,1,85.83,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
11054,TRADH,6,4/23/1998,5/9/1998,5/4/1998,2,63.91,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
11055,TOMSP,5,4/23/1998,5/11/1998,5/6/1998,1,97.35,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
11056,LAMAI,9,4/23/1998,5/6/1998,5/4/1998,2,139.57,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
11057,BERGS,8,4/26/1998,5/7/1998,4/27/1998,3,116.34,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
11058,PERIC,7,4/26/1998,5/8/1998,5/3/1998,2,174.05,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
11059,RANCH,4,4/26/1998,5/15/1998,4/27/1998,1,77.79,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
11060,OTTIK,6,4/27/1998,5/16/1998,5/4/1998,1,22.08,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
11061,GREAL,1,4/27/1998,5/10/1998,5/11/1998,3,9.59,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
11062,ROMEY,3,4/28/1998,5/14/1998,4/30/1998,1,146.1,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
11063,EASTC,5,4/28/1998,5/19/1998,5/1/1998,1,15.21,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
11064,WILMK,8,4/28/1998,5/15/1998,4/30/1998,2,61.14,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
11065,SEVES,9,4/28/1998,5/5/1998,5/4/1998,1,29.13,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
11066,LONEP,7,4/29/1998,5/14/1998,5/6/1998,3,175.09,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
11067,CACTU,5,4/30/1998,5/9/1998,5/5/1998,2,131.26,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
11068,OTTIK,4,5/1/1998,5/16/1998,5/14/1998,1,90.86,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
11069,TRAIH,7,5/1/1998,5/8/1998,5/14/1998,3,51.9,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
11070,RATTC,8,5/2/1998,5/14/1998,5/6/1998,1,31.02,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
11071,RICAR,3,5/2/1998,5/12/1998,5/7/1998,1,153.33,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
11072,BSBEV,9,5/2/1998,5/14/1998,5/6/1998,1,189.69,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
11073,MORGK,1,5/4/1998,5/12/1998,5/15/1998,1,145.91,Ship Co 1,123 Shipping Blvd,Port City,,12345,Shipper Land
11074,CACTU,1,5/4/1998,5/21/1998,5/18/1998,2,81.65,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
11075,GALED,6,5/5/1998,5/15/1998,5/7/1998,2,149.1,Ship Co 2,123 Shipping Blvd,Port City,,12345,Shipper Land
11076,GREAL,6,5/6/1998,5/16/1998,5/13/1998,3,83.84,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
11077,OCEAN,5,5/6/1998,5/17/1998,5/14/1998,3,81.52,Ship Co 3,123 Shipping Blvd,Port City,,12345,Shipper Land
